step,vehicle_queue,ped_queue,tls_phase,switch_count,vehicle_throughput,ped_throughput,reward,cumulative_reward,spawned_vehicles,spawned_peds
5111,26,1,3,115,367,0,-26.0,-101962.0,,
5112,26,1,3,115,367,0,-26.0,-101988.0,,
5113,26,1,3,115,367,0,-26.0,-102014.0,,
5114,26,1,3,115,367,0,-26.0,-102040.0,,
5115,26,1,3,115,367,0,-26.0,-102066.0,,
5116,26,1,3,115,367,0,-26.0,-102092.0,,
5117,27,1,3,115,367,0,-27.0,-102119.0,,
5118,27,1,3,115,368,0,-27.0,-102146.0,,
5119,27,1,3,115,368,0,-27.0,-102173.0,,
5120,27,1,3,115,368,0,-27.0,-102200.0,,
5121,27,1,3,115,368,0,-27.0,-102227.0,,
5122,27,1,3,115,368,0,-27.0,-102254.0,,
5123,27,1,3,115,369,0,-27.0,-102281.0,,
5124,27,1,3,115,369,0,-27.0,-102308.0,,
5125,26,1,3,115,369,0,-26.0,-102334.0,,
5126,26,1,3,115,369,0,-26.0,-102360.0,,
5127,26,1,3,115,369,0,-26.0,-102386.0,,
5128,26,1,3,115,369,0,-26.0,-102412.0,,
5129,26,1,3,115,369,0,-26.0,-102438.0,,
5130,26,1,3,115,369,0,-26.0,-102464.0,,
5131,26,1,3,115,369,0,-26.0,-102490.0,,
5132,26,1,3,115,369,0,-26.0,-102516.0,,
5133,25,1,3,115,369,0,-25.0,-102541.0,,
5134,25,1,3,115,369,0,-25.0,-102566.0,,
5135,25,1,3,115,369,0,-25.0,-102591.0,,
5136,25,1,3,115,369,0,-25.0,-102616.0,,
5137,25,1,3,115,369,0,-25.0,-102641.0,,
5138,25,1,3,115,369,0,-25.0,-102666.0,,
5139,25,1,3,115,369,0,-25.0,-102691.0,,
5140,25,1,3,115,369,0,-25.0,-102716.0,,
5141,26,1,3,115,369,0,-26.0,-102742.0,,
5142,26,1,3,115,369,0,-26.0,-102768.0,,
5143,25,1,3,115,369,0,-25.0,-102793.0,car_NC_CW.72;car_SC_CN.72;car_WC_CE.72;car_EC_CW.72,
5144,25,1,3,115,369,0,-25.0,-102818.0,,
5145,25,1,3,115,370,0,-25.0,-102843.0,,
5146,25,1,3,115,370,0,-25.0,-102868.0,,
5147,25,1,3,115,370,0,-25.0,-102893.0,,
5148,25,1,3,115,370,0,-25.0,-102918.0,,
5149,25,1,3,115,370,0,-25.0,-102943.0,,
5150,25,1,4,116,371,0,-25.0,-102968.0,,
5151,26,1,4,116,371,0,-26.0,-102994.0,,
5152,25,1,4,116,371,0,-25.0,-103019.0,,
5153,25,1,4,116,372,0,-25.0,-103044.0,,
5154,25,1,4,116,372,0,-25.0,-103069.0,,
5155,25,1,4,116,372,0,-25.0,-103094.0,,
5156,25,1,4,116,372,0,-25.0,-103119.0,,
5157,25,1,4,116,372,0,-25.0,-103144.0,,
5158,25,1,4,116,374,0,-25.0,-103169.0,,
5159,25,1,4,116,374,0,-25.0,-103194.0,,
5160,25,1,4,116,374,0,-25.0,-103219.0,,
5161,25,1,4,116,374,0,-25.0,-103244.0,,
5162,25,1,4,116,374,0,-25.0,-103269.0,,
5163,25,1,4,116,374,0,-25.0,-103294.0,,
5164,25,1,4,116,374,0,-25.0,-103319.0,,
5165,26,1,4,116,374,0,-26.0,-103345.0,,
5166,26,1,4,116,374,0,-26.0,-103371.0,,
5167,26,1,4,116,375,0,-26.0,-103397.0,car_NC_CE.31;car_SC_CW.31;car_WC_CS.31,
5168,26,1,4,116,375,0,-26.0,-103423.0,,
5169,26,1,4,116,375,0,-26.0,-103449.0,,
5170,27,1,4,116,375,0,-27.0,-103476.0,car_EC_CN.31,
5171,26,1,4,116,375,0,-26.0,-103502.0,,
5172,27,1,4,116,375,0,-27.0,-103529.0,,
5173,26,1,4,116,375,0,-26.0,-103555.0,,
5174,26,1,4,116,376,0,-26.0,-103581.0,,
5175,26,1,4,116,376,0,-26.0,-103607.0,,
5176,26,1,4,116,377,0,-26.0,-103633.0,,
5177,26,1,4,116,377,0,-26.0,-103659.0,,
5178,26,1,4,116,377,0,-26.0,-103685.0,,
5179,26,1,4,116,377,0,-26.0,-103711.0,,
5180,26,1,4,116,377,0,-26.0,-103737.0,,
5181,26,1,4,116,377,0,-26.0,-103763.0,,
5182,26,1,4,116,377,0,-26.0,-103789.0,,
5183,26,1,4,116,377,0,-26.0,-103815.0,,
5184,26,1,4,116,379,0,-26.0,-103841.0,,
5185,26,1,4,116,379,0,-26.0,-103867.0,,
5186,26,1,4,116,379,0,-26.0,-103893.0,,
5187,26,1,4,116,379,0,-26.0,-103919.0,,
5188,26,1,4,116,379,0,-26.0,-103945.0,,
5189,27,1,4,116,379,0,-27.0,-103972.0,,
5190,28,1,4,116,379,0,-28.0,-104000.0,,
5191,28,1,4,116,379,0,-28.0,-104028.0,,
5192,28,1,4,116,379,0,-28.0,-104056.0,,
5193,28,1,4,116,379,0,-28.0,-104084.0,,
5194,28,1,4,116,379,0,-28.0,-104112.0,,
5195,28,1,4,116,379,0,-28.0,-104140.0,,
5196,28,1,4,116,379,0,-28.0,-104168.0,,
5197,28,1,4,116,379,0,-28.0,-104196.0,,
5198,28,1,4,116,379,0,-28.0,-104224.0,,
5199,27,1,4,116,379,0,-27.0,-104251.0,,
5200,27,1,5,117,379,0,-27.0,-104278.0,,
5201,27,1,5,117,379,0,-27.0,-104305.0,,
5202,28,1,5,117,379,0,-28.0,-104333.0,,
5203,29,1,5,117,379,0,-29.0,-104362.0,,
5204,29,1,5,117,379,0,-29.0,-104391.0,,
5205,29,2,5,117,379,0,-29.0,-104420.0,,
5206,28,2,5,117,379,0,-28.0,-104448.0,,
5207,28,2,5,117,379,0,-28.0,-104476.0,,
5208,28,2,5,117,379,0,-28.0,-104504.0,,
5209,28,2,5,117,379,0,-28.0,-104532.0,,
5210,28,2,5,117,379,0,-28.0,-104560.0,,
5211,28,2,5,117,379,0,-28.0,-104588.0,,
5212,28,3,5,117,380,0,-28.0,-104616.0,,
5213,28,3,5,117,380,0,-28.0,-104644.0,,
5214,28,3,5,117,380,0,-28.0,-104672.0,,
5215,28,3,5,117,380,0,-28.0,-104700.0,car_WC_CE.73;car_SC_CN.73;car_NC_CW.73;car_EC_CW.73,
5216,28,3,5,117,381,0,-28.0,-104728.0,,
5217,28,3,5,117,381,0,-28.0,-104756.0,,
5218,27,3,5,117,381,0,-27.0,-104783.0,,
5219,27,3,5,117,381,0,-27.0,-104810.0,,
5220,26,3,5,117,381,0,-26.0,-104836.0,,
5221,26,3,5,117,381,0,-26.0,-104862.0,,
5222,26,3,5,117,381,0,-26.0,-104888.0,,
5223,26,3,5,117,381,0,-26.0,-104914.0,,
5224,26,3,5,117,381,0,-26.0,-104940.0,,
5225,26,3,5,117,382,0,-26.0,-104966.0,,
5226,26,3,5,117,382,0,-26.0,-104992.0,,
5227,26,3,5,117,382,0,-26.0,-105018.0,,
5228,26,3,5,117,382,0,-26.0,-105044.0,,
5229,26,3,5,117,382,0,-26.0,-105070.0,,
5230,27,3,5,117,382,0,-27.0,-105097.0,,
5231,27,3,5,117,382,0,-27.0,-105124.0,,
5232,27,3,5,117,382,0,-27.0,-105151.0,,
5233,27,3,5,117,382,0,-27.0,-105178.0,,
5234,27,3,5,117,382,0,-27.0,-105205.0,,
5235,27,3,5,117,382,0,-27.0,-105232.0,,
5236,27,3,5,117,382,0,-27.0,-105259.0,,
5237,27,3,5,117,382,0,-27.0,-105286.0,,
5238,27,3,5,117,382,0,-27.0,-105313.0,,
5239,27,3,5,117,382,0,-27.0,-105340.0,,
5240,27,3,6,118,382,0,-27.0,-105367.0,,
5241,27,3,6,118,382,0,-27.0,-105394.0,,
5242,27,3,6,118,382,0,-27.0,-105421.0,,
5243,26,3,6,118,382,0,-26.0,-105447.0,,
5244,26,3,6,118,382,0,-26.0,-105473.0,,
5245,26,3,6,118,382,0,-26.0,-105499.0,,
5246,26,3,6,118,382,0,-26.0,-105525.0,,
5247,26,3,6,118,382,0,-26.0,-105551.0,,
5248,26,3,6,118,382,0,-26.0,-105577.0,,
5249,26,3,6,118,382,0,-26.0,-105603.0,,
5250,26,3,6,118,383,0,-26.0,-105629.0,car_WC_CN.21;car_EC_CS.21;car_NC_CS.21;car_SC_CE.21,
5251,26,3,6,118,383,0,-26.0,-105655.0,,
5252,26,3,6,118,383,0,-26.0,-105681.0,,
5253,26,3,6,118,383,0,-26.0,-105707.0,,
5254,26,3,6,118,383,0,-26.0,-105733.0,,
5255,26,3,6,118,383,0,-26.0,-105759.0,,
5256,26,3,6,118,383,0,-26.0,-105785.0,,
5257,26,3,6,118,383,0,-26.0,-105811.0,,
5258,26,3,6,118,383,0,-26.0,-105837.0,,
5259,26,3,6,118,384,0,-26.0,-105863.0,,
5260,27,3,6,118,384,0,-27.0,-105890.0,,
5261,27,3,6,118,384,0,-27.0,-105917.0,,
5262,27,3,6,118,384,0,-27.0,-105944.0,,
5263,27,3,6,118,384,0,-27.0,-105971.0,,
5264,27,3,6,118,384,0,-27.0,-105998.0,,
5265,27,3,6,118,384,0,-27.0,-106025.0,,
5266,27,3,6,118,385,0,-27.0,-106052.0,,
5267,27,3,6,118,385,0,-27.0,-106079.0,,
5268,27,3,6,118,385,0,-27.0,-106106.0,,
5269,28,3,6,118,385,0,-28.0,-106134.0,,
5270,28,3,7,119,385,0,-28.0,-106162.0,,
5271,28,3,7,119,385,0,-28.0,-106190.0,,
5272,28,3,7,119,385,0,-28.0,-106218.0,,
5273,28,3,7,119,385,0,-28.0,-106246.0,,
5274,28,3,7,119,386,0,-28.0,-106274.0,,
5275,28,3,7,119,386,0,-28.0,-106302.0,,
5276,29,3,7,119,387,0,-29.0,-106331.0,,
5277,29,3,7,119,387,0,-29.0,-106360.0,,
5278,29,3,7,119,387,0,-29.0,-106389.0,,
5279,30,3,7,119,387,0,-30.0,-106419.0,,
5280,30,3,7,119,388,0,-30.0,-106449.0,,
5281,30,3,7,119,388,0,-30.0,-106479.0,,
5282,30,3,7,119,388,0,-30.0,-106509.0,,
5283,30,3,7,119,388,0,-30.0,-106539.0,,
5284,30,3,7,119,389,0,-30.0,-106569.0,,
5285,30,3,7,119,389,0,-30.0,-106599.0,,
5286,30,3,7,119,390,0,-30.0,-106629.0,car_EC_CW.74;car_NC_CW.74;car_SC_CN.74;car_WC_CE.74,
5287,30,3,7,119,390,0,-30.0,-106659.0,,
5288,30,3,7,119,390,0,-30.0,-106689.0,,
5289,30,3,7,119,390,0,-30.0,-106719.0,,
5290,30,3,7,119,391,0,-30.0,-106749.0,,
5291,30,3,7,119,391,0,-30.0,-106779.0,,
5292,29,3,7,119,391,0,-29.0,-106808.0,,
5293,29,3,7,119,391,0,-29.0,-106837.0,,
5294,28,3,7,119,391,0,-28.0,-106865.0,,
5295,28,3,7,119,391,0,-28.0,-106893.0,,
5296,27,3,7,119,391,0,-27.0,-106920.0,,
5297,26,3,7,119,391,0,-26.0,-106946.0,,
5298,26,3,7,119,391,0,-26.0,-106972.0,,
5299,26,3,7,119,391,0,-26.0,-106998.0,,
5300,26,3,7,119,391,0,-26.0,-107024.0,,
5301,26,3,7,119,391,0,-26.0,-107050.0,,
5302,26,3,7,119,391,0,-26.0,-107076.0,,
5303,26,3,7,119,391,0,-26.0,-107102.0,,
5304,26,3,7,119,391,0,-26.0,-107128.0,,
5305,26,3,7,119,391,0,-26.0,-107154.0,,
5306,26,2,7,119,391,0,-26.0,-107180.0,,
5307,26,2,7,119,391,0,-26.0,-107206.0,,
5308,26,2,7,119,392,0,-26.0,-107232.0,,
5309,26,2,7,119,392,0,-26.0,-107258.0,,
5310,26,2,7,119,392,0,-26.0,-107284.0,,
5311,26,2,7,119,392,0,-26.0,-107310.0,,
5312,26,2,7,119,392,0,-26.0,-107336.0,,
5313,26,2,7,119,392,0,-26.0,-107362.0,,
5314,26,2,7,119,392,0,-26.0,-107388.0,,
5315,27,2,7,119,392,0,-27.0,-107415.0,,
5316,27,1,7,119,392,0,-27.0,-107442.0,,
5317,27,1,7,119,392,0,-27.0,-107469.0,,
5318,27,1,7,119,392,0,-27.0,-107496.0,,
5319,27,1,7,119,392,0,-27.0,-107523.0,,
5320,27,1,8,120,392,0,-27.0,-107550.0,,
5321,27,1,8,120,392,0,-27.0,-107577.0,,
5322,28,1,8,120,392,0,-28.0,-107605.0,,
5323,27,1,8,120,392,0,-27.0,-107632.0,,
5324,26,1,8,120,393,0,-26.0,-107658.0,,
5325,26,1,8,120,393,0,-26.0,-107684.0,,
5326,27,1,8,120,393,0,-27.0,-107711.0,,
5327,27,1,8,120,393,0,-27.0,-107738.0,,
5328,27,1,8,120,393,0,-27.0,-107765.0,,
5329,27,1,8,120,393,0,-27.0,-107792.0,,
5330,27,1,8,120,393,0,-27.0,-107819.0,,
5331,27,1,8,120,393,0,-27.0,-107846.0,,
5332,27,1,8,120,393,0,-27.0,-107873.0,,
5333,27,1,8,120,393,0,-27.0,-107900.0,,
5334,27,1,8,120,393,0,-27.0,-107927.0,car_EC_CN.32;car_NC_CE.32;car_SC_CW.32;car_WC_CS.32,
5335,27,1,8,120,393,0,-27.0,-107954.0,,
5336,27,1,8,120,393,0,-27.0,-107981.0,,
5337,27,1,8,120,393,0,-27.0,-108008.0,,
5338,27,1,8,120,393,0,-27.0,-108035.0,,
5339,28,1,8,120,393,0,-28.0,-108063.0,,
5340,28,1,8,120,393,0,-28.0,-108091.0,,
5341,28,1,8,120,393,0,-28.0,-108119.0,,
5342,28,1,8,120,393,0,-28.0,-108147.0,,
5343,28,1,8,120,393,0,-28.0,-108175.0,,
5344,28,1,8,120,393,0,-28.0,-108203.0,,
5345,27,1,8,120,393,0,-27.0,-108230.0,,
5346,27,1,8,120,393,0,-27.0,-108257.0,,
5347,27,1,8,120,393,0,-27.0,-108284.0,,
5348,27,1,8,120,393,0,-27.0,-108311.0,,
5349,27,1,8,120,393,0,-27.0,-108338.0,,
5350,27,1,8,120,393,0,-27.0,-108365.0,,
5351,27,1,8,120,393,0,-27.0,-108392.0,,
5352,27,1,8,120,393,0,-27.0,-108419.0,,
5353,27,1,8,120,393,0,-27.0,-108446.0,,
5354,27,1,8,120,393,0,-27.0,-108473.0,,
5355,27,1,8,120,393,0,-27.0,-108500.0,,
5356,27,1,8,120,393,0,-27.0,-108527.0,,
5357,27,1,8,120,393,0,-27.0,-108554.0,,
5358,27,1,8,120,393,0,-27.0,-108581.0,car_NC_CW.75;car_SC_CN.75;car_EC_CW.75;car_WC_CE.75,
5359,27,1,8,120,393,0,-27.0,-108608.0,,
5360,27,1,8,120,393,0,-27.0,-108635.0,,
5361,27,1,8,120,393,0,-27.0,-108662.0,,
5362,27,1,8,120,393,0,-27.0,-108689.0,,
5363,25,1,8,120,393,0,-25.0,-108714.0,,
5364,26,1,8,120,393,0,-26.0,-108740.0,,
5365,26,1,8,120,393,0,-26.0,-108766.0,,
5366,26,1,8,120,393,0,-26.0,-108792.0,,
5367,27,1,8,120,393,0,-27.0,-108819.0,,
5368,27,1,8,120,393,0,-27.0,-108846.0,,
5369,27,1,8,120,393,0,-27.0,-108873.0,,
5370,27,1,9,121,394,0,-27.0,-108900.0,,
5371,27,1,9,121,394,0,-27.0,-108927.0,,
5372,27,1,9,121,394,0,-27.0,-108954.0,,
5373,27,1,9,121,394,0,-27.0,-108981.0,,
5374,27,1,9,121,394,0,-27.0,-109008.0,,
5375,28,1,9,121,394,0,-28.0,-109036.0,,
5376,28,1,9,121,394,0,-28.0,-109064.0,,
5377,28,1,9,121,394,0,-28.0,-109092.0,,
5378,28,1,9,121,394,0,-28.0,-109120.0,,
5379,28,1,9,121,394,0,-28.0,-109148.0,,
5380,27,1,9,121,394,0,-27.0,-109175.0,,
5381,27,1,9,121,394,0,-27.0,-109202.0,,
5382,26,1,9,121,394,0,-26.0,-109228.0,,
5383,27,1,9,121,394,0,-27.0,-109255.0,,
5384,27,1,9,121,394,0,-27.0,-109282.0,,
5385,27,1,9,121,394,0,-27.0,-109309.0,,
5386,27,1,9,121,394,0,-27.0,-109336.0,,
5387,27,1,9,121,394,0,-27.0,-109363.0,,
5388,27,1,9,121,394,0,-27.0,-109390.0,,
5389,26,1,9,121,395,0,-26.0,-109416.0,,
5390,26,1,9,121,395,0,-26.0,-109442.0,,
5391,26,1,9,121,395,0,-26.0,-109468.0,,
5392,26,1,9,121,395,0,-26.0,-109494.0,,
5393,26,1,9,121,395,0,-26.0,-109520.0,,
5394,26,1,9,121,395,0,-26.0,-109546.0,,
5395,25,1,9,121,395,0,-25.0,-109571.0,,
5396,25,1,9,121,395,0,-25.0,-109596.0,,
5397,25,1,9,121,395,0,-25.0,-109621.0,,
5398,24,1,9,121,395,0,-24.0,-109645.0,,
5399,24,1,9,121,395,0,-24.0,-109669.0,,
5400,24,1,9,121,395,0,-24.0,-109693.0,,
5401,24,1,9,121,395,0,-24.0,-109717.0,,
5402,24,1,9,121,395,0,-24.0,-109741.0,,
5403,24,1,9,121,395,0,-24.0,-109765.0,,
5404,23,1,9,121,395,0,-23.0,-109788.0,,
5405,23,1,9,121,395,0,-23.0,-109811.0,,
5406,23,1,9,121,395,0,-23.0,-109834.0,,
5407,23,1,9,121,395,0,-23.0,-109857.0,,
5408,23,1,9,121,395,0,-23.0,-109880.0,,
5409,23,1,9,121,396,0,-23.0,-109903.0,,
5410,23,1,9,121,396,0,-23.0,-109926.0,,
5411,23,1,9,121,396,0,-23.0,-109949.0,,
5412,23,1,9,121,396,0,-23.0,-109972.0,,
5413,23,1,9,121,396,0,-23.0,-109995.0,,
5414,23,1,9,121,396,0,-23.0,-110018.0,,
5415,23,1,9,121,396,0,-23.0,-110041.0,,
5416,23,1,9,121,396,0,-23.0,-110064.0,,
5417,23,1,9,121,396,0,-23.0,-110087.0,,
5418,24,1,9,121,396,0,-24.0,-110111.0,,
5419,24,1,9,121,396,0,-24.0,-110135.0,,
5420,24,1,10,122,396,0,-24.0,-110159.0,,
5421,23,1,10,122,396,0,-23.0,-110182.0,,
5422,23,1,10,122,396,0,-23.0,-110205.0,,
5423,23,1,10,122,396,0,-23.0,-110228.0,,
5424,23,1,10,122,396,0,-23.0,-110251.0,,
5425,23,1,10,122,396,0,-23.0,-110274.0,,
5426,23,1,10,122,396,0,-23.0,-110297.0,,
5427,23,1,10,122,396,0,-23.0,-110320.0,,
5428,23,1,10,122,396,0,-23.0,-110343.0,,
5429,23,1,10,122,396,0,-23.0,-110366.0,car_EC_CW.76;car_NC_CW.76;car_WC_CE.76;car_SC_CN.76,
5430,23,1,10,122,396,0,-23.0,-110389.0,,
5431,23,1,10,122,396,0,-23.0,-110412.0,,
5432,23,1,10,122,396,0,-23.0,-110435.0,,
5433,23,1,10,122,396,0,-23.0,-110458.0,,
5434,23,1,10,122,396,0,-23.0,-110481.0,,
5435,23,1,10,122,396,0,-23.0,-110504.0,,
5436,23,1,10,122,396,0,-23.0,-110527.0,,
5437,23,1,10,122,396,0,-23.0,-110550.0,,
5438,23,1,10,122,396,0,-23.0,-110573.0,,
5439,23,1,10,122,396,0,-23.0,-110596.0,,
5440,23,1,10,122,396,0,-23.0,-110619.0,,
5441,23,1,10,122,396,0,-23.0,-110642.0,,
5442,22,1,10,122,396,0,-22.0,-110664.0,,
5443,22,1,10,122,396,0,-22.0,-110686.0,,
5444,22,1,10,122,396,0,-22.0,-110708.0,,
5445,22,1,10,122,396,0,-22.0,-110730.0,,
5446,22,1,10,122,396,0,-22.0,-110752.0,,
5447,22,1,10,122,396,0,-22.0,-110774.0,,
5448,22,1,10,122,396,0,-22.0,-110796.0,,
5449,22,1,10,122,396,0,-22.0,-110818.0,,
5450,22,1,10,122,396,0,-22.0,-110840.0,,
5451,22,1,10,122,396,0,-22.0,-110862.0,,
5452,22,1,10,122,396,0,-22.0,-110884.0,,
5453,21,1,10,122,396,0,-21.0,-110905.0,,
5454,21,1,10,122,396,0,-21.0,-110926.0,,
5455,21,1,10,122,396,0,-21.0,-110947.0,,
5456,21,1,10,122,396,0,-21.0,-110968.0,,
5457,21,1,10,122,396,0,-21.0,-110989.0,,
5458,21,1,10,122,396,0,-21.0,-111010.0,,
5459,21,1,10,122,396,0,-21.0,-111031.0,,
5460,21,1,11,123,396,0,-21.0,-111052.0,,
5461,21,1,11,123,396,0,-21.0,-111073.0,,
5462,21,1,11,123,396,0,-21.0,-111094.0,,
5463,21,1,11,123,396,0,-21.0,-111115.0,,
5464,21,1,11,123,396,0,-21.0,-111136.0,,
5465,21,1,11,123,396,0,-21.0,-111157.0,,
5466,21,1,11,123,396,0,-21.0,-111178.0,,
5467,21,1,11,123,396,0,-21.0,-111199.0,,
5468,21,1,11,123,396,0,-21.0,-111220.0,,
5469,21,1,11,123,396,0,-21.0,-111241.0,,
5470,21,1,11,123,396,0,-21.0,-111262.0,,
5471,21,1,11,123,396,0,-21.0,-111283.0,,
5472,21,1,11,123,396,0,-21.0,-111304.0,,
5473,21,1,11,123,396,0,-21.0,-111325.0,,
5474,21,1,11,123,396,0,-21.0,-111346.0,,
5475,21,1,11,123,396,0,-21.0,-111367.0,,
5476,21,1,11,123,396,0,-21.0,-111388.0,,
5477,21,1,11,123,396,0,-21.0,-111409.0,,
5478,21,1,11,123,396,0,-21.0,-111430.0,,
5479,22,1,11,123,396,0,-22.0,-111452.0,,
5480,22,1,11,123,396,0,-22.0,-111474.0,,
5481,22,1,11,123,396,0,-22.0,-111496.0,,
5482,22,1,11,123,396,0,-22.0,-111518.0,,
5483,22,1,11,123,396,0,-22.0,-111540.0,,
5484,21,1,11,123,396,0,-21.0,-111561.0,,
5485,21,1,11,123,396,0,-21.0,-111582.0,,
5486,20,1,11,123,396,0,-20.0,-111602.0,,
5487,20,2,11,123,396,0,-20.0,-111622.0,,
5488,20,2,11,123,397,0,-20.0,-111642.0,,
5489,20,2,11,123,397,0,-20.0,-111662.0,,
5490,20,2,11,123,397,0,-20.0,-111682.0,,
5491,20,2,11,123,397,0,-20.0,-111702.0,,
5492,20,2,11,123,397,0,-20.0,-111722.0,,
5493,20,2,11,123,397,0,-20.0,-111742.0,,
5494,20,2,11,123,397,0,-20.0,-111762.0,,
5495,20,2,11,123,397,0,-20.0,-111782.0,,
5496,20,2,11,123,398,0,-20.0,-111802.0,,
5497,20,2,11,123,398,0,-20.0,-111822.0,,
5498,20,2,11,123,398,0,-20.0,-111842.0,,
5499,20,2,11,123,398,0,-20.0,-111862.0,,
5500,20,2,11,123,398,0,-20.0,-111882.0,car_WC_CN.22;car_SC_CE.22;car_NC_CS.22;car_EC_CS.22,
5501,20,2,11,123,398,0,-20.0,-111902.0,car_SC_CN.77;car_NC_CE.33;car_EC_CW.77;car_WC_CS.33;car_EC_CN.33;car_NC_CW.77;car_WC_CE.77;car_SC_CW.33,
5502,20,2,11,123,398,0,-20.0,-111922.0,,
5503,20,2,11,123,398,0,-20.0,-111942.0,,
5504,20,2,11,123,398,0,-20.0,-111962.0,,
5505,20,2,11,123,398,0,-20.0,-111982.0,,
5506,20,2,11,123,398,0,-20.0,-112002.0,,
5507,20,2,11,123,398,0,-20.0,-112022.0,,
5508,20,2,11,123,398,0,-20.0,-112042.0,,
5509,21,2,11,123,399,0,-21.0,-112063.0,,
5510,20,2,12,124,399,0,-20.0,-112083.0,,
5511,20,2,12,124,399,0,-20.0,-112103.0,,
5512,20,2,12,124,399,0,-20.0,-112123.0,,
5513,20,2,12,124,399,0,-20.0,-112143.0,,
5514,21,2,12,124,399,0,-21.0,-112164.0,,
5515,21,2,12,124,399,0,-21.0,-112185.0,,
5516,21,2,12,124,399,0,-21.0,-112206.0,,
5517,21,2,12,124,400,0,-21.0,-112227.0,,
5518,21,2,12,124,400,0,-21.0,-112248.0,,
5519,21,2,12,124,400,0,-21.0,-112269.0,,
5520,21,2,12,124,400,0,-21.0,-112290.0,,
5521,21,3,12,124,400,0,-21.0,-112311.0,,
5522,21,3,12,124,400,0,-21.0,-112332.0,,
5523,21,3,12,124,400,0,-21.0,-112353.0,,
5524,21,3,12,124,400,0,-21.0,-112374.0,,
5525,21,3,12,124,400,0,-21.0,-112395.0,,
5526,21,3,12,124,400,0,-21.0,-112416.0,,
5527,21,3,12,124,401,0,-21.0,-112437.0,,
5528,21,3,12,124,401,0,-21.0,-112458.0,,
5529,21,3,12,124,401,0,-21.0,-112479.0,,
5530,21,3,12,124,401,0,-21.0,-112500.0,,
5531,20,3,12,124,401,0,-20.0,-112520.0,,
5532,20,3,12,124,402,0,-20.0,-112540.0,,
5533,20,3,12,124,402,0,-20.0,-112560.0,,
5534,20,3,12,124,402,0,-20.0,-112580.0,,
5535,21,3,12,124,402,0,-21.0,-112601.0,,
5536,21,3,12,124,402,0,-21.0,-112622.0,,
5537,21,3,12,124,402,0,-21.0,-112643.0,,
5538,21,3,12,124,403,0,-21.0,-112664.0,,
5539,21,3,12,124,404,0,-21.0,-112685.0,,
5540,21,3,12,124,404,0,-21.0,-112706.0,,
5541,21,3,12,124,404,0,-21.0,-112727.0,,
5542,21,3,12,124,404,0,-21.0,-112748.0,,
5543,21,3,12,124,404,0,-21.0,-112769.0,,
5544,21,3,12,124,405,0,-21.0,-112790.0,,
5545,21,3,12,124,405,1,-21.0,-112811.0,,
5546,21,3,12,124,405,1,-21.0,-112832.0,,
5547,21,3,12,124,405,1,-21.0,-112853.0,,
5548,21,3,12,124,405,1,-21.0,-112874.0,,
5549,22,3,12,124,406,1,-22.0,-112896.0,,
5550,22,3,13,125,406,1,-22.0,-112918.0,,
5551,21,3,13,125,407,1,-21.0,-112939.0,,
5552,21,3,13,125,407,1,-21.0,-112960.0,,
5553,21,3,13,125,408,1,-21.0,-112981.0,,
5554,21,3,13,125,408,1,-21.0,-113002.0,,
5555,21,3,13,125,408,1,-21.0,-113023.0,,
5556,21,3,13,125,408,1,-21.0,-113044.0,,
5557,21,3,13,125,408,1,-21.0,-113065.0,,
5558,21,3,13,125,408,1,-21.0,-113086.0,,
5559,22,3,13,125,408,1,-22.0,-113108.0,,
5560,22,3,13,125,408,1,-22.0,-113130.0,,
5561,23,3,13,125,409,1,-23.0,-113153.0,,
5562,23,4,13,125,409,1,-23.0,-113176.0,,
5563,23,4,13,125,409,1,-23.0,-113199.0,,
5564,23,4,13,125,409,1,-23.0,-113222.0,,
5565,23,4,13,125,409,1,-23.0,-113245.0,,
5566,23,4,13,125,409,1,-23.0,-113268.0,,
5567,23,4,13,125,409,1,-23.0,-113291.0,,
5568,23,4,13,125,409,1,-23.0,-113314.0,,
5569,23,4,13,125,409,1,-23.0,-113337.0,,
5570,23,4,13,125,409,1,-23.0,-113360.0,,
5571,23,4,13,125,409,1,-23.0,-113383.0,,
5572,23,4,13,125,409,1,-23.0,-113406.0,car_WC_CE.78;car_SC_CN.78;car_EC_CW.78;car_NC_CW.78,
5573,23,4,13,125,409,1,-23.0,-113429.0,,
5574,23,4,13,125,410,1,-23.0,-113452.0,,
5575,23,4,13,125,410,1,-23.0,-113475.0,,
5576,23,4,13,125,410,1,-23.0,-113498.0,,
5577,23,4,13,125,410,1,-23.0,-113521.0,,
5578,23,4,13,125,410,1,-23.0,-113544.0,,
5579,23,4,13,125,410,1,-23.0,-113567.0,,
5580,23,4,0,126,410,1,-23.0,-113590.0,,
5581,23,4,0,126,410,1,-23.0,-113613.0,,
5582,23,4,0,126,411,1,-23.0,-113636.0,,
5583,23,4,0,126,411,1,-23.0,-113659.0,,
5584,23,4,0,126,411,1,-23.0,-113682.0,,
5585,23,4,0,126,411,1,-23.0,-113705.0,,
5586,23,4,0,126,411,1,-23.0,-113728.0,,
5587,24,4,0,126,411,1,-24.0,-113752.0,,
5588,24,4,0,126,411,1,-24.0,-113776.0,,
5589,24,4,0,126,412,1,-24.0,-113800.0,,
5590,24,4,0,126,412,1,-24.0,-113824.0,,
