step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
209,3,,55,8,1573.0,505.0,0,0,-0.67
210,3,,55,8,1600.5,509.0,0,0,-0.67
211,4,,57,8,1631.0,513.0,0,0,-0.69
212,4,,57,8,1659.5,517.0,0,0,-0.69
213,4,,57,8,1688.0,521.0,0,0,-0.69
214,4,,57,8,1716.5,525.0,0,0,-0.69
215,4,,57,8,1745.0,529.0,0,0,-0.69
216,4,,57,8,1773.5,533.0,0,0,-0.69
217,4,,57,8,1802.0,537.0,0,0,-0.69
218,4,,57,8,1830.5,541.0,1,0,-0.69
219,4,,58,8,1860.5,545.0,0,0,-0.7
220,4,,58,8,1889.5,549.0,0,0,-0.7
221,4,,59,8,1920.0,553.0,0,0,-0.71
222,4,,59,8,1949.5,557.0,0,0,-0.71
223,5,,53,8,1632.0,561.0,0,0,-0.65
224,5,,49,8,1425.5,565.0,0,0,-0.61
225,5,,46,8,1273.0,569.0,0,0,-0.5800000000000001
226,5,,44,8,1147.5,573.0,0,0,-0.56
227,5,,44,8,1169.5,577.0,0,0,-0.56
228,5,,41,8,1070.5,581.0,0,0,-0.53
229,5,,37,8,1015.0,585.0,0,0,-0.49
230,5,,35,8,992.5,589.0,0,0,-0.47
231,5,,35,6,1010.0,446.5,2,0,-0.43999999999999995
232,5,,35,6,1014.0,449.5,0,0,-0.43999999999999995
233,5,,34,4,1027.5,289.0,0,0,-0.4
234,5,,35,3,1046.0,206.5,0,0,-0.39499999999999996
235,5,,35,3,1063.5,208.0,0,0,-0.39499999999999996
236,5,,36,3,1082.5,209.5,0,0,-0.40499999999999997
237,5,,36,3,1100.5,211.0,0,0,-0.40499999999999997
238,5,,36,3,1118.5,212.5,0,0,-0.40499999999999997
239,5,,36,3,1136.5,214.0,0,0,-0.40499999999999997
240,5,,36,3,1154.5,215.5,0,0,-0.40499999999999997
241,5,,36,3,1172.5,217.0,0,0,-0.40499999999999997
242,5,,36,2,1190.5,151.0,0,0,-0.39
243,5,,37,2,1210.0,152.0,0,0,-0.4
244,5,,37,2,1228.5,153.0,0,0,-0.4
245,5,,37,2,1247.0,154.0,0,0,-0.4
246,5,,37,2,1265.5,155.0,0,0,-0.4
247,5,,37,2,1284.0,156.0,0,0,-0.4
248,5,,37,2,1302.5,157.0,0,0,-0.4
249,5,,37,2,1321.0,158.0,0,0,-0.4
250,5,,37,2,1339.5,159.0,0,0,-0.4
251,5,,37,2,1358.0,160.0,0,0,-0.4
252,5,,37,2,1376.5,161.0,2,0,-0.4
253,5,,38,2,1396.5,162.0,0,0,-0.41000000000000003
254,5,,38,2,1415.5,163.0,0,0,-0.41000000000000003
255,5,,38,2,1434.5,164.0,0,0,-0.41000000000000003
256,5,,38,2,1453.5,165.0,2,0,-0.41000000000000003
257,5,,38,2,1472.5,166.0,0,0,-0.41000000000000003
258,5,,38,2,1491.5,167.0,0,0,-0.41000000000000003
259,5,,38,2,1510.5,168.0,0,0,-0.41000000000000003
260,5,,39,2,1531.0,169.0,0,0,-0.42000000000000004
261,5,,39,2,1550.5,170.0,0,0,-0.42000000000000004
262,5,,39,2,1570.0,171.0,0,0,-0.42000000000000004
263,5,,39,2,1589.5,172.0,0,0,-0.42000000000000004
264,5,,40,2,1610.5,173.0,0,0,-0.43000000000000005
265,5,,40,2,1630.5,174.0,0,0,-0.43000000000000005
266,5,,40,2,1650.5,175.0,0,0,-0.43000000000000005
267,5,,40,2,1670.5,176.0,0,0,-0.43000000000000005
268,5,,40,2,1690.5,177.0,0,0,-0.43000000000000005
269,5,,41,2,1712.0,178.0,0,0,-0.43999999999999995
270,5,,41,2,1732.5,179.0,0,0,-0.43999999999999995
271,5,,41,3,1753.0,181.5,0,0,-0.45499999999999996
272,5,,42,3,1775.0,183.0,0,0,-0.46499999999999997
273,6,,40,3,1607.5,184.5,0,0,-0.445
274,6,,39,3,1537.5,186.0,0,0,-0.435
275,6,,39,3,1557.0,187.5,0,0,-0.435
276,6,,39,3,1576.5,189.0,0,0,-0.435
277,6,,39,3,1596.0,190.5,0,0,-0.435
278,6,,40,3,1617.0,192.0,0,0,-0.445
279,6,,40,3,1637.0,193.5,0,0,-0.445
280,6,,40,3,1657.0,195.0,0,0,-0.445
281,6,,40,3,1677.0,196.5,0,0,-0.445
282,6,,40,3,1697.0,198.0,0,0,-0.445
283,6,,40,4,1717.0,201.0,0,0,-0.46
284,6,,41,4,1738.5,203.0,0,0,-0.47
285,6,,41,4,1759.0,205.0,0,0,-0.47
286,6,,41,4,1779.5,207.0,0,0,-0.47
287,6,,42,4,1801.5,209.0,1,0,-0.48
288,6,,42,4,1822.5,211.0,0,0,-0.48
289,6,,42,4,1843.5,213.0,0,0,-0.48
290,6,,43,5,1866.0,216.5,0,0,-0.505
291,6,,43,6,1887.5,220.5,0,0,-0.52
292,6,,43,6,1909.0,223.0,0,0,-0.52
293,6,,43,6,1930.5,225.5,0,0,-0.52
294,6,,43,6,1952.0,228.5,0,0,-0.52
295,6,,45,6,1976.5,231.5,0,0,-0.54
296,6,,45,7,1999.0,236.0,0,0,-0.555
297,6,,45,9,2021.5,242.5,0,0,-0.585
298,6,,46,9,2045.5,247.0,0,0,-0.595
299,6,,47,9,2070.0,251.5,0,0,-0.605
300,6,,48,9,2095.0,256.0,0,0,-0.615
301,6,,48,9,2119.0,260.5,0,0,-0.615
302,6,,48,9,2143.0,265.0,0,0,-0.615
303,6,,48,9,2167.0,269.5,4,0,-0.615
304,6,,50,9,2194.0,274.0,0,0,-0.635
305,6,,50,9,2219.0,278.5,0,0,-0.635
306,6,,52,9,2247.0,283.0,3,0,-0.655
307,6,,52,9,2273.0,287.5,0,0,-0.655
308,6,,52,10,2299.0,293.5,0,0,-0.67
309,6,,52,10,2325.0,298.5,1,0,-0.67
310,6,,52,11,2351.0,305.0,0,0,-0.685
311,6,,52,12,2377.0,312.0,0,0,-0.7
312,6,,53,12,2404.5,318.0,1,0,-0.71
313,6,,54,12,2432.5,324.0,0,0,-0.72
314,6,,54,12,2459.5,330.0,0,0,-0.72
315,6,,54,12,2486.5,336.0,2,0,-0.72
316,6,,54,13,2513.5,343.5,0,0,-0.7350000000000001
317,6,,54,13,2540.5,350.0,0,0,-0.7350000000000001
318,6,,54,13,2567.5,356.5,3,0,-0.7350000000000001
319,6,,54,13,2594.5,363.0,0,0,-0.7350000000000001
320,6,,54,13,2621.5,369.5,0,0,-0.7350000000000001
321,6,,55,13,2650.0,376.0,2,0,-0.7450000000000001
322,6,,55,13,2677.5,382.5,1,0,-0.7450000000000001
323,6,,55,13,2705.0,389.0,0,0,-0.7450000000000001
324,6,,55,13,2732.5,395.5,6,0,-0.7450000000000001
325,6,,55,13,2760.0,402.0,0,0,-0.7450000000000001
326,6,,55,13,2787.5,408.5,0,0,-0.7450000000000001
327,6,,55,13,2815.0,415.0,2,0,-0.7450000000000001
328,6,,55,13,2842.5,421.5,0,0,-0.7450000000000001
329,6,,55,13,2870.0,428.0,0,0,-0.7450000000000001
330,6,,55,13,2897.5,434.5,3,0,-0.7450000000000001
331,6,,55,13,2925.0,441.0,1,0,-0.7450000000000001
332,6,,55,13,2952.5,447.5,0,0,-0.7450000000000001
333,6,,56,13,2981.5,454.0,0,0,-0.7550000000000001
334,6,,56,13,3009.5,460.5,5,0,-0.7550000000000001
335,6,,56,13,3037.5,467.0,1,0,-0.7550000000000001
336,6,,56,13,3065.5,473.5,0,0,-0.7550000000000001
337,6,,57,13,3095.0,480.0,2,0,-0.7649999999999999
338,6,,57,14,3123.5,488.0,1,0,-0.7799999999999999
339,6,,58,13,3153.5,493.0,2,0,-0.7749999999999999
340,6,,58,13,3182.5,499.5,0,0,-0.7749999999999999
341,6,,58,13,3211.5,506.0,1,0,-0.7749999999999999
342,6,,58,13,3240.5,512.5,1,0,-0.7749999999999999
343,6,,59,14,3271.0,520.5,0,0,-0.7999999999999999
344,6,,59,14,3300.5,527.5,0,0,-0.7999999999999999
345,6,,59,14,3330.0,534.5,0,0,-0.7999999999999999
346,6,,60,14,3361.0,541.5,0,0,-0.8099999999999999
347,6,,60,14,3391.0,548.5,1,0,-0.8099999999999999
348,6,,60,14,3421.0,555.5,0,0,-0.8099999999999999
349,6,,60,14,3451.0,562.5,0,0,-0.8099999999999999
350,6,,60,14,3481.0,569.5,0,0,-0.8099999999999999
351,6,,61,14,3512.5,576.5,1,0,-0.82
352,6,,61,14,3543.0,583.5,0,0,-0.82
353,6,,61,14,3573.5,590.5,0,0,-0.82
354,6,,61,14,3604.0,597.5,0,0,-0.82
355,6,,62,14,3636.0,604.5,1,0,-0.83
356,6,,62,14,3667.0,611.5,0,0,-0.83
357,6,,62,14,3698.0,618.5,0,0,-0.83
358,6,,63,14,3730.5,625.5,1,0,-0.84
359,6,,63,14,3762.0,632.5,0,0,-0.84
360,6,,63,14,3793.5,639.5,0,0,-0.84
361,6,,63,14,3825.0,646.5,0,0,-0.84
362,6,,63,14,3856.5,653.5,0,0,-0.84
363,7,,63,14,3888.0,660.5,1,0,-0.84
364,7,,63,14,3919.5,667.5,1,0,-0.84
365,7,,63,14,3951.0,674.5,1,0,-0.84
366,7,,63,14,3982.5,681.5,0,0,-0.84
367,7,,63,14,4014.0,688.5,0,0,-0.84
368,7,,63,14,4045.5,695.5,1,0,-0.84
369,7,,64,14,4078.5,702.5,0,0,-0.85
370,7,,64,14,4110.5,709.5,0,0,-0.85
371,7,,65,14,4144.0,716.5,1,0,-0.86
372,7,,65,14,4176.5,723.5,0,0,-0.86
373,7,,66,14,4210.5,730.5,0,0,-0.87
374,7,,67,14,4245.0,737.5,1,0,-0.88
375,8,,65,14,3987.5,744.5,1,0,-0.86
376,8,,64,14,3812.5,751.5,0,0,-0.85
377,8,,63,14,3639.5,758.5,0,0,-0.84
378,8,,62,14,3514.0,765.5,1,0,-0.83
379,8,,62,14,3545.0,772.5,0,0,-0.83
380,8,,60,14,3489.5,779.5,0,0,-0.8099999999999999
381,8,,60,14,3502.5,786.5,1,0,-0.8099999999999999
382,8,,60,14,3532.5,793.5,0,0,-0.8099999999999999
383,8,,60,14,3562.5,800.5,0,0,-0.8099999999999999
384,8,,60,14,3592.5,807.5,1,0,-0.8099999999999999
385,8,,61,14,3624.0,814.5,0,0,-0.82
386,8,,61,14,3654.5,821.5,0,0,-0.82
387,8,,61,14,3685.0,828.5,0,0,-0.82
388,8,,61,14,3715.5,835.5,2,0,-0.82
389,8,,62,14,3747.5,842.5,0,0,-0.83
390,8,,64,14,3781.5,849.5,0,0,-0.85
391,8,,64,14,3813.5,856.5,0,1,-0.85
392,8,,64,14,3845.5,863.5,0,0,-0.85
393,8,,65,14,3879.0,870.5,1,0,-0.86
394,8,,66,14,3913.0,877.5,0,0,-0.87
395,8,,66,14,3946.0,884.5,1,0,-0.87
396,8,,67,14,3980.5,891.5,0,0,-0.88
397,8,,67,14,4014.0,898.5,0,0,-0.88
398,8,,67,14,4047.5,905.5,2,0,-0.88
399,8,,68,14,4082.5,912.5,0,0,-0.89
400,8,,68,14,4116.5,919.5,2,0,-0.89
401,8,,69,14,4152.0,926.5,0,0,-0.8999999999999999
402,8,,71,14,4189.5,933.5,0,0,-0.9199999999999999
403,8,,72,14,4226.5,940.5,0,0,-0.9299999999999999
404,8,,73,14,4264.0,947.5,0,0,-0.94
405,8,,73,14,4300.5,954.5,0,0,-0.94
406,8,,73,14,4337.0,961.5,0,0,-0.94
407,8,,74,14,4375.0,968.5,0,0,-0.95
408,8,,73,14,4410.0,975.5,0,1,-0.94
409,8,,73,14,4446.5,982.5,2,0,-0.94
410,8,,74,14,4484.5,989.5,0,0,-0.95
411,8,,74,14,4521.5,996.5,0,0,-0.95
412,8,,75,14,4560.0,1003.5,0,0,-0.96
413,8,,75,14,4597.5,1010.5,0,0,-0.96
414,8,,76,14,4636.5,1017.5,0,0,-0.97
415,8,,77,14,4676.0,1024.5,0,0,-0.98
416,8,,77,14,4714.5,1031.5,0,0,-0.98
417,8,,77,14,4753.0,1038.5,0,0,-0.98
418,8,,77,14,4791.5,1045.5,0,0,-0.98
419,8,,77,14,4830.0,1052.5,1,0,-0.98
420,8,,78,14,4870.0,1059.5,0,0,-0.99
421,8,,78,14,4909.0,1066.5,0,0,-0.99
422,8,,79,14,4949.5,1073.5,0,0,-1.0
423,8,,79,14,4989.0,1080.5,0,0,-1.0
424,8,,81,14,5031.5,1087.5,0,0,-1.02
425,8,,81,14,5072.0,1094.5,0,0,-1.02
426,8,,81,14,5112.5,1101.5,0,0,-1.02
427,8,,82,14,5154.5,1108.5,0,0,-1.03
428,8,,82,14,5195.5,1115.5,0,0,-1.03
429,8,,82,14,5236.5,1122.5,0,0,-1.03
430,8,,82,14,5277.5,1129.5,2,0,-1.03
431,8,,83,14,5320.0,1136.5,0,0,-1.04
432,8,,83,14,5361.5,1143.5,0,0,-1.04
433,8,,83,14,5403.0,1150.5,0,0,-1.04
434,8,,83,14,5444.5,1157.5,0,0,-1.04
435,9,,85,14,5489.0,1164.5,0,0,-1.06
436,9,,85,14,5531.5,1171.5,1,0,-1.06
437,9,,86,14,5575.5,1178.5,0,0,-1.07
438,9,,86,14,5618.5,1185.5,0,0,-1.07
439,9,,86,14,5661.5,1192.5,0,0,-1.07
440,9,,86,14,5704.5,1199.5,0,0,-1.07
441,0,,80,10,4879.5,941.0,0,0,-0.9500000000000001
442,0,,76,10,4373.0,946.0,0,0,-0.91
443,0,,72,10,3903.0,951.0,0,0,-0.87
444,0,,72,9,3584.5,904.0,0,0,-0.855
445,0,,71,9,3507.0,908.5,0,0,-0.845
446,0,,67,9,3095.0,913.0,0,0,-0.805
447,0,,64,9,2735.5,917.5,0,0,-0.775
448,0,,64,8,2680.5,832.0,0,0,-0.76
449,0,,61,5,2440.5,601.5,0,0,-0.6849999999999999
450,0,,57,4,2145.5,525.5,0,0,-0.6299999999999999
451,0,,56,4,2089.0,527.5,0,0,-0.6200000000000001
452,0,,53,4,1919.0,529.5,0,0,-0.5900000000000001
453,0,,50,4,1750.0,531.5,0,0,-0.56
454,0,,49,4,1653.0,533.5,0,0,-0.55
455,0,,47,4,1523.0,535.5,1,0,-0.53
