step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
157,3,0,22,8,494.0,305.0,0,0,-0.33999999999999997
158,3,0,22,8,505.0,309.0,1,0,-0.33999999999999997
159,3,0,23,8,517.5,313.0,1,0,-0.35
160,3,0,23,8,529.0,317.0,0,0,-0.35
161,3,0,23,8,540.5,321.0,0,0,-0.35
162,4,1,24,8,553.5,325.0,0,0,-0.36
163,4,0,24,8,565.5,329.0,0,0,-0.36
164,4,0,28,8,583.5,333.0,0,0,-0.4
165,4,0,28,8,597.5,337.0,1,0,-0.4
166,4,0,28,8,611.5,341.0,1,0,-0.4
167,4,0,29,8,627.0,345.0,0,0,-0.41
168,4,0,30,8,643.0,349.0,0,0,-0.42
169,4,0,30,8,658.0,353.0,0,0,-0.42
170,4,0,32,8,676.0,357.0,0,0,-0.44
171,4,0,32,8,692.0,361.0,0,0,-0.44
172,4,0,33,8,709.5,365.0,0,0,-0.45
173,4,0,35,8,729.0,369.0,0,0,-0.47
174,5,0,32,8,555.0,373.0,0,0,-0.44
175,5,0,28,8,435.0,377.0,0,0,-0.4
176,5,0,25,8,356.5,381.0,0,0,-0.37
177,5,0,21,8,303.0,385.0,0,0,-0.32999999999999996
178,5,0,22,8,315.0,389.0,0,0,-0.33999999999999997
179,5,0,20,8,311.0,393.0,1,0,-0.32
180,5,0,20,8,321.0,397.0,1,0,-0.32
181,5,0,20,8,331.0,401.0,0,0,-0.32
182,5,0,20,7,341.0,363.0,0,0,-0.305
183,5,0,22,6,354.0,309.0,0,0,-0.31
184,5,0,22,4,365.0,202.0,0,0,-0.28
185,5,0,23,4,377.5,204.0,0,0,-0.29000000000000004
186,5,0,25,4,392.0,206.0,0,0,-0.31
187,5,0,25,4,404.5,208.0,1,0,-0.31
188,5,0,25,4,417.0,210.0,0,0,-0.31
189,5,0,25,4,429.5,212.0,0,0,-0.31
190,5,0,25,4,442.0,214.0,1,0,-0.31
191,5,0,25,4,454.5,216.0,1,0,-0.31
192,5,0,25,4,467.0,218.0,0,0,-0.31
193,5,0,25,3,479.5,164.0,0,0,-0.295
194,5,0,25,3,492.0,165.5,0,0,-0.295
195,5,0,25,3,504.5,167.0,0,0,-0.295
196,5,0,26,3,518.5,168.5,0,0,-0.305
197,5,0,26,3,531.5,170.0,0,0,-0.305
198,5,0,26,3,544.5,171.5,0,0,-0.305
199,5,0,26,3,557.5,173.0,0,0,-0.305
200,5,0,26,3,570.5,174.5,0,0,-0.305
201,5,0,26,3,583.5,176.0,1,0,-0.305
202,5,0,27,3,598.0,177.5,1,0,-0.315
203,5,0,27,3,611.5,179.0,0,0,-0.315
