step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
342,6,,59,14,3199.5,514.5,0,0,-0.7999999999999999
343,6,,59,13,3229.0,519.5,0,0,-0.7849999999999999
344,6,,61,13,3261.5,526.0,3,0,-0.8049999999999999
345,6,,61,13,3292.0,532.5,0,0,-0.8049999999999999
346,6,,61,13,3322.5,539.0,1,0,-0.8049999999999999
347,6,,61,14,3353.0,547.0,1,0,-0.82
348,6,,61,14,3383.5,554.0,0,0,-0.82
349,6,,61,14,3414.0,561.0,0,0,-0.82
350,6,,61,14,3444.5,568.0,2,0,-0.82
351,6,,61,14,3475.0,575.0,2,0,-0.82
352,6,,61,14,3505.5,582.0,0,0,-0.82
353,6,,61,14,3536.0,589.0,0,0,-0.82
354,6,,62,14,3568.0,596.0,0,0,-0.83
355,6,,62,14,3599.0,603.0,0,0,-0.83
356,6,,63,14,3631.5,610.0,1,0,-0.84
357,6,,63,14,3663.0,617.0,1,0,-0.84
358,6,,63,14,3694.5,624.0,0,0,-0.84
359,6,,64,14,3727.5,631.0,0,0,-0.85
360,6,,64,14,3759.5,638.0,0,0,-0.85
361,6,,64,14,3791.5,645.0,1,0,-0.85
362,6,,66,14,3826.5,652.0,0,0,-0.87
363,7,,66,14,3859.5,659.0,1,0,-0.87
364,7,,67,14,3894.0,666.0,0,0,-0.88
365,7,,67,14,3927.5,673.0,0,0,-0.88
366,7,,67,14,3961.0,680.0,0,0,-0.88
367,7,,69,14,3997.5,687.0,2,0,-0.8999999999999999
368,7,,69,14,4032.0,694.0,0,0,-0.8999999999999999
369,7,,69,14,4066.5,701.0,0,0,-0.8999999999999999
370,7,,69,14,4101.0,708.0,0,0,-0.8999999999999999
371,7,,69,14,4135.5,715.0,0,0,-0.8999999999999999
372,7,,70,14,4171.5,722.0,0,0,-0.9099999999999999
373,7,,70,14,4206.5,729.0,0,0,-0.9099999999999999
374,7,,70,14,4241.5,736.0,0,0,-0.9099999999999999
375,8,,68,14,3976.5,743.0,0,0,-0.89
376,8,,66,14,3796.0,750.0,1,0,-0.87
377,8,,64,14,3635.0,757.0,0,0,-0.85
378,8,,62,14,3509.0,764.0,1,0,-0.83
379,8,,62,14,3540.0,771.0,1,0,-0.83
380,8,,60,14,3480.0,778.0,0,0,-0.8099999999999999
381,8,,61,14,3490.5,785.0,0,0,-0.82
382,8,,61,14,3521.0,792.0,0,0,-0.82
383,8,,61,14,3551.5,799.0,0,0,-0.82
384,8,,62,14,3583.5,806.0,0,0,-0.83
385,8,,62,14,3614.5,813.0,1,0,-0.83
386,8,,62,14,3645.5,820.0,0,0,-0.83
387,8,,62,14,3676.5,827.0,0,0,-0.83
388,8,,62,14,3707.5,834.0,0,0,-0.83
389,8,,63,14,3740.0,841.0,0,0,-0.84
390,8,,64,14,3773.0,848.0,0,0,-0.85
391,8,,64,14,3805.0,855.0,0,0,-0.85
392,8,,64,14,3837.0,862.0,0,0,-0.85
393,8,,65,14,3870.5,869.0,0,0,-0.86
394,8,,65,14,3903.0,876.0,0,0,-0.86
395,8,,65,14,3935.5,883.0,1,0,-0.86
396,8,,65,14,3968.0,890.0,0,0,-0.86
397,8,,65,14,4000.5,897.0,0,0,-0.86
398,8,,65,14,4033.0,904.0,0,0,-0.86
399,8,,65,14,4065.5,911.0,1,0,-0.86
400,8,,65,14,4098.0,918.0,2,0,-0.86
401,8,,66,14,4132.0,925.0,0,0,-0.87
402,8,,66,14,4165.0,932.0,0,0,-0.87
403,8,,69,14,4202.5,939.0,0,0,-0.8999999999999999
404,8,,70,14,4238.5,946.0,0,0,-0.9099999999999999
405,8,,70,14,4273.5,953.0,2,0,-0.9099999999999999
406,8,,71,14,4310.0,960.0,0,0,-0.9199999999999999
407,8,,71,14,4345.5,967.0,0,1,-0.9199999999999999
408,8,,71,14,4381.0,974.0,0,0,-0.9199999999999999
409,8,,72,14,4418.0,981.0,2,0,-0.9299999999999999
410,8,,72,14,4454.0,988.0,0,0,-0.9299999999999999
411,8,,73,14,4491.5,995.0,0,0,-0.94
412,8,,73,14,4528.0,1002.0,0,0,-0.94
413,8,,74,14,4566.0,1009.0,0,0,-0.95
414,8,,74,14,4603.0,1016.0,0,0,-0.95
415,8,,75,14,4641.5,1023.0,1,0,-0.96
416,8,,76,14,4680.5,1030.0,0,0,-0.97
417,8,,77,14,4720.0,1037.0,0,0,-0.98
418,8,,77,14,4758.5,1044.0,0,0,-0.98
419,8,,77,14,4797.0,1051.0,0,0,-0.98
420,8,,77,14,4835.5,1058.0,0,0,-0.98
421,8,,78,14,4875.5,1065.0,0,0,-0.99
422,8,,78,14,4914.5,1072.0,0,0,-0.99
423,8,,78,14,4953.5,1079.0,0,0,-0.99
